ano,tema,indicador,valor,unidade,fonte,base_origem,variaveis_usadas,nivel_agregacao,comparabilidade_2014_2025,observacao_metodologica,atualizado_em
2016,Infraestrutura,esgoto rede publica,60.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_esgoto_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,banheiro,0.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_banheiro,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,cozinha,97.14,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_cozinha,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,refeitorio,51.43,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_refeitorio,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,biblioteca ou sala leitura,57.14,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_biblioteca_ou_sala_leitura,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,laboratorio informatica,51.43,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_informatica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,laboratorio ciencias,5.71,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_ciencias,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,quadra esportes,42.86,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_quadra_esportes,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,parque infantil,48.57,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_parque_infantil,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,patio coberto,48.57,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_coberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2016,Infraestrutura,patio descoberto,68.57,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_descoberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,agua potavel,0.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_potavel,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,agua rede publica,97.22,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,energia rede publica,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_energia_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,esgoto rede publica,52.78,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_esgoto_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,banheiro,0.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_banheiro,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,cozinha,91.67,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_cozinha,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,refeitorio,52.78,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_refeitorio,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,biblioteca ou sala leitura,50.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_biblioteca_ou_sala_leitura,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,laboratorio informatica,33.33,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_informatica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,laboratorio ciencias,8.33,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_ciencias,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,quadra esportes,44.44,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_quadra_esportes,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,parque infantil,47.22,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_parque_infantil,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,patio coberto,41.67,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_coberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2017,Infraestrutura,patio descoberto,69.44,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_descoberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,agua potavel,0.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_potavel,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,agua rede publica,97.22,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,energia rede publica,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_energia_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,esgoto rede publica,50.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_esgoto_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,banheiro,0.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_banheiro,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,cozinha,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_cozinha,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,refeitorio,63.89,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_refeitorio,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,biblioteca ou sala leitura,58.33,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_biblioteca_ou_sala_leitura,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,laboratorio informatica,25.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_informatica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,laboratorio ciencias,8.33,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_ciencias,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,quadra esportes,41.67,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_quadra_esportes,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,parque infantil,50.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_parque_infantil,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,patio coberto,41.67,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_coberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2018,Infraestrutura,patio descoberto,75.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_descoberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,agua potavel,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_potavel,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,agua rede publica,97.30,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,energia rede publica,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_energia_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,esgoto rede publica,64.86,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_esgoto_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,banheiro,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_banheiro,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,cozinha,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_cozinha,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,refeitorio,62.16,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_refeitorio,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,biblioteca ou sala leitura,48.65,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_biblioteca_ou_sala_leitura,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,laboratorio informatica,21.62,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_informatica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,laboratorio ciencias,5.41,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_ciencias,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,quadra esportes,43.24,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_quadra_esportes,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,parque infantil,51.35,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_parque_infantil,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,patio coberto,40.54,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_coberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2019,Infraestrutura,patio descoberto,78.38,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_descoberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,agua potavel,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_potavel,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,agua rede publica,97.44,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_agua_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,energia rede publica,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_energia_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,esgoto rede publica,66.67,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_esgoto_rede_publica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,banheiro,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_banheiro,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,cozinha,97.44,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_cozinha,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,refeitorio,69.23,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_refeitorio,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,biblioteca ou sala leitura,43.59,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_biblioteca_ou_sala_leitura,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,laboratorio informatica,28.21,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_informatica,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,laboratorio ciencias,17.95,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_laboratorio_ciencias,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,quadra esportes,51.28,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_quadra_esportes,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,parque infantil,48.72,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_parque_infantil,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
2020,Infraestrutura,patio coberto,38.46,%,Censo Escolar/INEP,painel_educacao_tijucas_infraestrutura.csv,perc_escolas_patio_coberto,município/ano,comparável com adaptação,Percentual de escolas ativas com a característica indicada.,2026-06-01T12:00:08
